Bin	MP0317	MP2811	MP1525	MP1417	MP1523	MP0782	MP0778	MP1521	MP0534	MP1527	MP0311	MP2809	MP1847	MP0323	MP1682	MP2815	MP1849	MP0528	MP1855	MP0538	MP2819	MP0313	MP2235	MP0530	MP2813	MP2243	MP0784	MP0884	MP1857	MP1166	MP1415	MP2821	MP0786	MP0880	MP0321	MP1519	MP1419	MP0886	MP1678	MP1853	MP1411	MP0536	MP0882	MP1178	MP1174	MP1529	MP1421	MP1164	MP0888	MP2233bis	MP1517	MP2231	MP0780	MP0790	MP1176	MP1676	MP0540	MP1162	MP1154	MP0878	MP2237	MP2241	MP0788	MP0319	MP1845	MP2239	MP1674	MP1684	MP0532	MP1672	MP1413	MP1409	MP1680	MP1851	MP2817	MP0315
Bin_S10.33	21.9970085727965	40.6206605841188	8.44317464068147	0.372268527447265	12.6158692869001	2.09756291917155	0.0832976764028014	74.3812335798672	107.135701740682	3.35281381393506	0.187558741939214	10.1724398012224	45.3044651487257	0.607304921917056	11.3291866693805	7.00588813326697	15.1047068749587	0.0291266877402463	0.295818995711492	0.713721270090349	0.302774358828939	36.5541442488089	26.860702920294	17.7895247079073	21.6152146978345	0.219407577379332	1.89045892618361	2.45443321054867	0.201360048204221	6.19275303863596	6.63362227298817	0.133839705149511	12.7386002644225	153.858567538547	0.23197180901867	48.634311559316	3.917220695724	13.6572373324379	13.1049974776378	7.20912169265321	62.6633076857589	16.3121466557672	17.0744653501494	5.65842511097479	0.509709325812995	0.289399492572129	0.17071503567441	19.5910718851314	0.364254977647987	114.938358840731	0.190808823510175	113.366519207275	6.62112298905486	0.0307686985861379	0.117641530414211	19.5242759883025	0.0984151643781169	108.813717384222	52.5262350416369	19.475220443707	16.8406219693036	0.150469128384034	2.24338312767025	11.4484378597731	3.80535510381685	6.00953168819202	14.3489120727108	0.255964794313258	91.5883015845958	0.125202533252512	15.1284154467775	69.5987395713882	8.08659837074038	7.5214033540944	14.2022896272556	42.8117060390215
Bin_S10.38	13.1121340522822	2.67554213290446	1.33106651237534	0.150041182179635	2.0349916452439	10.1380491578962	2.58190188054563	3.96163021970693	21.7477385794424	0.512449865041115	2.43777864453846	1.74259470181239	6.78535732708958	0.784891549015671	1.3263405136691	0.340039285150339	2.67549594033157	5.85212451939907	0.136625276889858	10.3973851373002	0.15549338611491	20.2937608407882	1.32619554441775	82.2231248990848	2.00720915745537	0.251856572605696	31.8523314641285	3.64460219291098	0.61944091529566	0.132006839473322	0.92115478826195	0.809933898310088	3.51388710341887	4.26326258202232	6.83131077596941	4.42908612892176	0.0988674420901084	2.55404808608749	2.2685045746573	0.528256957479434	0.266730475012179	6.76013732172245	1.26458849723149	0.235826147782877	0.115799050352808	0.289465994654104	0.101615344923773	0.157105395945841	0.423768938581847	3.17953800511308	1.59359114022939	0.821867314463995	13.1159355714757	2.50076581712299	3.1574167241611	5.79295744580008	3.05371650441589	0.44643117487474	2.12205532764495	6.45532005084382	0.951932657772624	0.0943971230211636	4.52593242001331	14.1986228657134	11.0413999108497	0.12808996819365	9.44407755017004	0.766698734739447	30.380425516024	4.64810348476745	0.235015942447852	0.686859664661273	1.21290044096996	1.15429455794462	0.576173249956679	15.7292435447654
Bin_S10.39	1.48040206211401	65.275171209553	69.4066784738544	3.90772699135443	36.9296655385183	267.909844055892	4.69041419253253	140.824131255164	29.9541169328824	31.7136670435518	0.544763707340637	51.008825974328	33.4833793341221	1.00927366170329	18.8001356354525	7.35805017753973	12.4461059993102	3.66659280411657	4.6959325804987	57.4161100514331	5.42453616374771	32.3586298919628	15.5602966797449	47.4769977194031	22.2569709237951	4.03956407447408	224.88112327827	52.6584525574957	3.50632708357898	9.53257979262027	8.924184064641	1.75761404956999	65.3242542145968	49.111925066196	0.510008587304556	137.224119929993	12.1408411333237	10.3948319035587	11.6421527940562	11.4311885380558	32.5568296389738	17.4923331809646	21.2305201097526	5.71141166563166	2.16487290008635	4.98553189959995	1.25692791428506	11.1846831042388	2.1029625836417	20.1798953483224	7.78909187642359	53.5700815434784	258.718008242442	64.3408952521006	2.12032454216134	76.8465225566663	7.22544872951712	29.1945804018449	65.02688945175	67.5922568473747	8.66535748665673	2.3055206495528	76.6855089668127	1.58553420377456	78.6951047163684	4.21144722948018	71.1439629712109	1.9882653667091	32.7339168158714	12.0799643841072	25.6350598676007	28.3031949803423	10.2389842737397	23.7876487326243	13.5863838948333	35.4800494229536
Bin_S10.4	13.7653357346786	14.4446225337756	5.83074121379907	0.548719595114115	10.8908670593346	3.74069364577663	0.239347863449909	21.1975064372709	36.4153176234406	3.27065425279028	0.154806657085891	5.65757327330486	17.1182118364738	0.923923605261047	9.47170449939341	4.06793479821851	8.86070314866764	0.0842215930276398	0.165261809078581	1.45491819034093	0.340375337460273	21.1962943403427	11.6839808084628	8.28807701864164	11.0807591728309	0.184264923783649	9.87593773783595	8.70667585294711	0.183886545939498	6.27462150247559	7.29158299191933	0.228479622413976	14.4491398373664	51.8031550371069	0.14868933298144	14.4601643409737	2.53891317025083	6.28362329711943	10.072604624121	5.328044994019	42.7234817189623	10.7324244606897	13.4738594431415	6.26695739072346	0.710566858116817	0.323383068380817	0.305031723549194	14.3609819998592	0.521873874129897	57.1973196950047	0.171864617233077	53.9824365017999	7.57132304814561	0.128453484555912	0.22857051841205	12.2115828269569	0.468672197380467	49.5365039552572	30.0223581789891	12.0923271878059	3.6738546717244	0.174670674239933	4.69568181808359	8.41686552028371	1.49639308763198	3.80435294093629	5.78129293170627	0.28847493576773	40.690914236947	0.276289240358616	14.3208635189908	49.2437662455756	9.29346425807619	6.98145731938732	7.00119482199442	31.0642024467385
Bin_S10.40	0.729720912633668	18.6877611123386	1.46417425008397	0.56835926448014	0.617663777261484	0.381981796113637	0.320190472861779	0.381736663709631	17.4056002655131	1.93892849142006	0.150614727316378	3.17762392038362	0.416893873161597	0.799360432000505	0.663106177339878	0.965655915500454	0.489190449585191	0.114609353372551	0.180474814118848	0.278615324754126	0.24742733796991	18.4359488899492	0.934088889351491	18.2577828490346	2.55797161579376	0.173782708863183	0.214827242361723	0.382003996528785	0.0850045868520374	0.77310126003756	0.624362195341346	0.190660245823678	0.737508950877287	1.08865044006987	0.152641412686677	0.336807818436056	0.749020365902877	0.772142740378319	0.636980097395999	0.737188662139045	0.608363040656719	0.775970862017032	0.715317240661042	0.854036429253616	0.401852485147971	0.344434142000387	0.316531984089016	0.94745111220858	0.331163645398512	0.629355833604154	0.159498194419969	0.672957756216167	0.740501501299956	0.0942738777726439	0.12744173340788	0.235933459473867	0.331965093640369	0.940150724665639	0.927907651026771	7.29020931342065	2.08817659140112	0.381172056305288	0.538085247899063	0.666560560977892	0.702488488630594	0.67191750206036	1.71247202180172	0.32004020991299	21.283238058305	0.279726874234049	0.687028660321223	1.16948448616861	0.548152437168265	0.561862542695887	1.49098348251038	4.19570913715208
Bin_S10.41	15.6574903393859	12.2743679410809	3.03202727333732	0.0971292014709226	8.66228732912593	0.606861473918078	0.0460905565983126	42.154252244284	21.2234245898105	0.828372337649765	0.0600281962866286	2.75737720245438	30.8401939024495	0.212685193053678	9.10909065315466	4.93448473378766	11.7366359754161	0.0136626239828081	0.0666319350532163	0.503431199891839	0.100553668557487	1.02329325791055	14.9362081433503	0.42606303833574	21.4089335962076	0.0405048865353505	1.32295319352087	1.67624326978041	0.0681077970600602	3.93696378368498	3.00269021774015	0.0340730104558792	7.83420072801665	29.4539944736071	0.089257019034994	28.1004990999703	0.757187927534102	6.52426361456722	10.9021101986597	3.03420354749743	20.4046022450298	9.63305536787427	11.3733870426477	2.29427413141946	0.139661934530193	0.120822199600727	0.0731948401247015	13.5124175593535	0.0995686784665321	73.5719298839818	0.065492875552494	11.0544586455554	0.939593906408064	0.0207124551364157	0.0253823145884461	24.3366041234789	0.103266964080318	74.5461123060139	16.7747138595886	0.692859286363894	6.78221144372111	0.0724478652439609	1.18510429998051	8.2916112624507	0.233537536804034	3.29895917960953	1.17869292750046	0.0999570842763815	30.8186799278707	0.034616947264168	10.618385151015	7.7773297482589	8.02214944908016	5.11214170960751	6.29192359145068	48.079186936452
Bin_S10.42	21.1821901748682	57.4669707417165	2.66184931485791	0.516159147664373	26.0177646902097	1.24052073362233	0.118317533876305	55.6969051423026	47.02434482069	1.28014128413643	0.205716939801854	16.8776773031248	30.1056892101976	0.305262771094473	3.08473463714648	11.0387709597237	10.4189019340502	0.0470999307610705	0.441049178141174	0.696194937964769	0.566142683950472	122.204848401669	2.92024954708152	99.8282977163829	40.8439221062864	0.172591249359656	1.10758847469621	5.49395820851409	0.509753805602559	8.91545124794791	2.2850871450615	0.32174045555757	9.00109370044027	11.1512129478279	0.193018934556201	39.3030152796237	1.07079821799065	1.59094801733559	5.67432950078724	2.09650177895089	34.1683495468132	31.9348557640302	21.4366513775469	3.53874154099976	0.21269886146944	0.463385936167177	0.144132111938695	7.45302873257518	0.363069802434194	17.1009948486536	0.296140558407085	42.1350239756073	5.83026065578879	0.205455847845084	0.154451144574232	15.4793432145779	0.149911092306991	35.8368339530467	51.0768735073566	42.3684813448498	8.58075793050013	0.460346157853751	1.3207124901895	1.75588446037033	11.0925819739805	1.81898974144687	27.3378914076557	0.255164720821143	145.832630569552	0.149335988646807	6.78709038062632	60.4487303493039	4.12375897809275	5.82291001703683	7.46332548606743	59.7968990301307
Bin_S10.43	18.4131575659371	42.072830604377	0.535557338621109	0.0370368414820392	9.515657391388	0.710277507605036	0.045997782805495	27.5633269483805	109.95605540732	0.258924524600203	0.0280487551282393	4.61159539906733	18.3549910858032	0.0476621823728777	3.11519260642085	5.83140357790951	7.97515296892105	0.00570941573023074	0.0298660363134614	0.306094062054537	0.0775539861909319	45.962605229967	7.34471388462627	27.4260072527375	23.7502721903784	0.0582011205620797	0.53833856430724	2.24249331422707	0.0237680220940625	3.48793756136265	0.493462231134583	0.0327085567505984	5.47329127082922	65.127032418067	0.0532201706230736	17.0592839113039	0.196989526353385	1.43324076851993	4.94320589465426	0.355655890932478	15.8372774536217	21.1808301432405	12.6278784310571	0.503094034038655	0.041102864738273	0.0429184923582458	0.0330300921230356	15.2994890549256	0.0349706204181898	24.9759589514047	0.0198126206872726	34.8416674692448	3.26782211302994	0.0180463003843494	0.0222275699066636	4.96944631597836	0.0251840213912579	42.0506826340351	19.1044614545656	16.5721615189532	4.60441550087132	0.0510790316269646	0.415011783119345	2.06631872421724	4.44960423455489	0.107445633973197	15.5073892479744	0.0320429016381813	91.5534372244207	0.0227908130268643	4.76450317042148	24.1648517542913	2.12841351152496	3.8772830891759	3.73013459565359	28.133722860298
Bin_S10.45	45.3755071886105	21.990429639847	2.16719583730807	0.332637078802849	3.98889851488603	8.03522960184513	0.529913853589818	7.40745691498324	144.103329493574	2.10783522694015	9.28751292093001	7.35857737241903	2.59512354533279	12.0151555550832	2.49317351315423	0.883697633622144	4.32940098250075	1.13144861187609	0.760920209420053	14.3056475890327	0.562555979492187	421.788068329982	0.849695132865406	37.4428749544675	2.64721405849266	0.843472999271195	4.58445696740696	2.72198730446794	23.3819223982474	0.936752353137457	0.776162263567635	0.659604483178499	4.24216729332437	7.34219067711662	7.62625678808166	3.60772133181279	2.63333157878608	1.58620575511819	19.8488419168026	2.87926698089834	1.26189252217572	8.78255384905571	1.03089324408837	0.590961326872878	0.1761337522211	1.81953613778461	0.279439122387774	1.83101732216527	0.209542959477907	0.929853746257372	0.742672042543451	2.00282314424208	11.7751252279608	2.01427238125871	1.00628519429481	8.65946189909328	1.09352657589345	2.05098800615617	3.22246712077293	1.75633692776066	1.26602249710114	0.313518688310608	3.51550785658189	29.8712480406266	4.78612745648096	1.24653284683563	5.42663656796482	1.19863512835764	350.998630055583	0.695616036798202	1.155728589765	2.34460138066043	2.67744287261156	1.82427798609868	2.59987181174857	139.773518560774
Bin_S10.46	59.3331284822574	75.3159046093199	20.3869375929634	0.329226216410404	59.5955725900796	49.6762288021652	0.112115701465308	33.8011134849031	88.0938566202838	22.4088239316489	0.166950492009241	21.1279016957598	21.2309639020617	0.287248102807015	18.4672250891347	22.983100149782	26.3743555237333	0.056521905161882	0.193441378332235	23.0286662535991	0.502550402745423	88.942879521271	18.7045108166721	84.2556440216058	78.1438868990604	0.182394869453291	76.8059813594409	112.613176611157	0.146446416265344	15.1964760517773	20.508592375007	0.21620958045514	46.7191353621829	27.4848693077336	0.122647149825047	26.2858566565886	37.4664841614683	4.32082555497262	29.7613915969967	19.7038414465942	45.0074576796691	58.5206829907461	30.1134184892956	18.3810050147456	0.234975968717205	0.254734677168286	0.148353502256583	29.8873936033018	0.229757678562243	55.840922494256	0.149697540362322	46.9598365526511	75.7361510770968	0.293395158813707	0.150638445881596	23.7768799108501	0.353571341526056	44.3543521768667	47.1673380940278	22.6144774017527	3.85427104088647	0.181595676361032	21.0299807507143	28.0015936060811	6.41738202713554	7.25711938842604	16.7862885960221	0.531240810743514	160.947931529198	0.614274894592128	20.9212204752151	76.6300063351211	32.9702956333528	12.0429868083426	25.1874221478377	113.396450945631
Bin_S10.47	42.8049494860799	15.5355892846666	10.6312595158152	0.702935479958897	29.4117896695746	10.8431373265771	0.129261562710743	33.1669346054687	36.7830683452049	5.9356237281275	0.0973507177753824	14.7352392221438	19.802717678272	0.728172618786725	38.1157193020243	16.9883419065518	32.4879326817742	0.0690610617710607	0.159780349243605	12.1609990346098	0.267837359403706	21.7004656879466	42.979774570786	18.9841895231385	45.7790836386526	0.155192924643934	24.5520764023272	44.5772856111006	0.0999264647471376	21.0160350950267	17.5587951574667	0.106423700311108	26.4142778129415	35.0917988551944	0.0766517985815647	20.7572642222343	4.7480178041291	20.8220873049925	38.7331406185831	10.501305178042	31.1243134966249	32.2332033061367	32.9895002455671	13.4759701225531	0.370922041912281	0.276281506323631	0.245939024902227	39.7874575209205	0.382431892377687	48.1888734997317	0.0415572119686864	42.9149469931733	16.5479813396716	0.113154443300711	0.103728324732812	18.0089443263423	0.3665801164356	51.7696153176231	25.142413517662	16.6218042640585	16.1297490667797	0.253738384083825	16.8781126779316	30.566377367433	2.43526717106335	14.2706874332693	8.92134947991903	0.283255285041235	44.0257598057519	0.113947609603553	33.4754484006539	33.8803388353825	41.5847102431382	23.8087764588741	24.4105916103198	42.3617310034375
